source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,8,الأصول غير المالية (رأسمالي) | Non-financial Assets (CAPEX),Expenditure,Q4,75841.809779,75841.809779,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,8,الأصول غير المالية (رأسمالي) | Non-financial Assets (CAPEX),Expenditure,Total,186496.36016422,186496.36016422,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,42,الأمن والمناطق الإدارية | Security and Regional Administration,Expenditure,Q4,114384.35857135,114384.35857135,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,42,الأمن والمناطق الإدارية | Security and Regional Administration,Expenditure,Total,105400.3400750296,105400.3400750296,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,22,الإجمالـــــــــــي,Expenditure,Q4,394978.92662126,394978.92662125995,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,35,الإجمالـــــــــــي,Expenditure,Q4,1293236.091841193,1293236.0918411927,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,22,الإجمالـــــــــــي,Expenditure,Total,0.0861285155685327,0.08612851556853274,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,35,الإجمالـــــــــــي,Expenditure,Total,0.1107328604229707,0.1107328604229707,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,49,الإجمالـــــــــــي | Total,Expenditure,Q4,1293236.0918411925,1293236.0918411925,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,49,الإجمالـــــــــــي | Total,Expenditure,Total,1113999.9999999618,1113999.9999999618,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,9,الإجمالي | Total,Expenditure,Q4,394978.92662126,394978.92662126,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,9,الإجمالي | Total,Expenditure,Total,1293236.091841193,1293236.0918411927,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,40,الإدارة العامة | Public Administration,Expenditure,Q4,47925.513326545,47925.513326545,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,40,الإدارة العامة | Public Administration,Expenditure,Total,36946.55325332142,36946.55325332142,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,17,الإعانات,Expenditure,Q4,3403.815917549997,3403.815917549997,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,30,الإعانات,Expenditure,Q4,20904.80224878,20904.802248779997,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,17,الإعانات,Expenditure,Total,-0.6746294998329101,-0.6746294998329101,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,30,الإعانات,Expenditure,Total,-0.2949107469294355,-0.29491074692943553,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,4,الإعانات | Subsidies,Expenditure,Q4,3403.815917549997,3403.815917549997,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,4,الإعانات | Subsidies,Expenditure,Total,20904.80224878,20904.802248779997,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,48,البنود العامة | General Items,Expenditure,Q4,207750.11023371,207750.11023370997,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,48,البنود العامة | General Items,Expenditure,Total,165135.4124950861,165135.4124950861,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,47,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Expenditure,Q4,40460.07093318001,40460.07093318001,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,47,التجهيزات الأساسية والنقل | Infrastructure and Transportation,Expenditure,Total,34026.576159952296,34026.576159952296,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,44,التعليم | Education,Expenditure,Q4,209931.79684359004,209931.79684359004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,44,التعليم | Education,Expenditure,Total,189010.55563123457,189010.55563123457,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,43,الخدمات البلدية | Municipal Services,Expenditure,Q4,76992.39606197001,76992.39606197001,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,43,الخدمات البلدية | Municipal Services,Expenditure,Total,63118.12279083214,63118.12279083214,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,45,الصحة والتنمية الاجتماعية | Health & Social Development,Expenditure,Q4,255902.81090429495,255902.81090429498,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,45,الصحة والتنمية الاجتماعية | Health & Social Development,Expenditure,Total,189342.94196547067,189342.94196547067,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,41,العسكري | Military,Expenditure,Q4,254476.91090210248,254476.91090210248,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,41,العسكري | Military,Expenditure,Total,259248.7813182039,259248.7813182039,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,12,المصروفات*,Expenditure,Q4,4.0,Q4,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,19,المنافع الاجتماعية,Expenditure,Q4,21106.340369950005,21106.340369950005,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,32,المنافع الاجتماعية,Expenditure,Q4,97006.90000217,97006.90000217,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,19,المنافع الاجتماعية,Expenditure,Total,0.0729318285859463,0.07293182858594638,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,32,المنافع الاجتماعية,Expenditure,Total,0.2214766507387755,0.22147665073877554,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,6,المنافع الاجتماعية | Social Benefits,Expenditure,Q4,21106.340369950005,21106.340369950005,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,6,المنافع الاجتماعية | Social Benefits,Expenditure,Total,97006.90000217,97006.90000217,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,18,المنح,Expenditure,Q4,2756.0638489,2756.0638488999994,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,31,المنح,Expenditure,Q4,6791.483738399999,6791.483738399999,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,18,المنح,Expenditure,Total,1.5588203075596003,1.5588203075596003,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,31,المنح,Expenditure,Total,1.2933195265367012,1.2933195265367012,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,5,المنح | Grants,Expenditure,Q4,2756.0638489,2756.0638488999994,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,5,المنح | Grants,Expenditure,Total,6791.483738399999,6791.483738399999,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,46,الموارد الاقتصادية | Economic Resources,Expenditure,Q4,85412.12406444999,85412.12406444999,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,46,الموارد الاقتصادية | Economic Resources,Expenditure,Total,71770.7163108311,71770.7163108311,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,14,تعويضات العاملين,Expenditure,Q4,140773.35956634994,140773.35956634994,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,27,تعويضات العاملين,Expenditure,Q4,537318.4877703399,537318.4877703399,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,14,تعويضات العاملين,Expenditure,Total,0.0404759537407168,0.040475953740716886,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,27,تعويضات العاملين,Expenditure,Total,0.0469466287785791,0.046946628778579136,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,1,تعويضات العاملين | Compensation of Employees,Expenditure,Q4,140773.35956634994,140773.35956634994,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,1,تعويضات العاملين | Compensation of Employees,Expenditure,Total,537318.4877703399,537318.4877703399,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,20,مصروفات أخرى,Expenditure,Q4,26016.935287550004,26016.935287550004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,33,مصروفات أخرى,Expenditure,Q4,103538.48691039,103538.48691039,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,20,مصروفات أخرى,Expenditure,Total,-0.1170688787917816,-0.11706887879178163,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,33,مصروفات أخرى,Expenditure,Total,-0.0339238509672382,-0.03392385096723827,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,7,مصروفات أخرى | Other Expenses,Expenditure,Q4,26016.935287550004,26016.935287550004,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,7,مصروفات أخرى | Other Expenses,Expenditure,Total,103538.48691039,103538.48691039,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,16,نفقات التمويل,Expenditure,Q4,9580.542311420002,9580.542311420002,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,29,نفقات التمويل,Expenditure,Q4,37789.20368825,37789.20368825,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,16,نفقات التمويل,Expenditure,Total,0.1935969337694922,0.19359693376949227,unspecified,المصروفات* | Expenditures*,total_expenditure,4
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2023,Q4,29,نفقات التمويل,Expenditure,Total,0.2465768612248724,0.24657686122487243,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Expenditures,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2023,Q4,3,نفقات التمويل | Financing Expenses,Expenditure,Q4,9580.542311420002,9580.542311420002,unspecified,المصروفات* | Expenditures*,total_expenditure,4
